speaker_id,dataset,start_file,end_file,RMS_mean,F0_mean,F0_var,Centroid_mean,Rolloff_mean,ZCR_mean,A_emotion_mean,slope,F_adj,Window_Label,window_label_str
1080,CREMA-D,1080_IWW_NEU_XX.wav,1080_TAI_DIS_XX.wav,0.045657303370535376,128.63780635534175,889.3890863624601,1509.4793533913103,3003.607954924459,0.09217621906270554,0.71115625,0.002108799917154276,0.37126542937551654,2,High Fatigue / Burnout
1080,CREMA-D,1080_MTI_HAP_XX.wav,1080_TIE_ANG_XX.wav,0.0485215213149786,157.0705700017765,1123.770170324966,1621.5448313603313,3050.0915035444655,0.10973958440641027,0.68075716,0.0033616298295706367,0.382493853385055,2,High Fatigue / Burnout
1080,CREMA-D,1080_TAI_FEA_XX.wav,1080_TIE_SAD_XX.wav,0.03154664998874068,125.28342189925979,430.37695517848795,1706.32051534833,3381.015464096611,0.11579056202817428,0.7434575,0.0050735162187915996,0.33847240907069825,2,High Fatigue / Burnout
1080,CREMA-D,1080_TIE_DIS_XX.wav,1080_TSI_NEU_XX.wav,0.030427939910441636,119.24699185759296,459.89225002670855,2274.8444296569155,4277.9870530960625,0.19249139245939906,0.79193956,0.009678933303126035,0.2835956092669229,0,Non-Fatigued
1080,CREMA-D,1080_TSI_ANG_XX.wav,1080_WSI_HAP_XX.wav,0.045416796766221526,127.28416937994993,474.22307013036,2464.513985415438,4373.939154981449,0.22276615374975406,0.76534116,-0.010430829834552227,0.2866532304368731,0,Non-Fatigued
1079,CREMA-D,1079_DFA_ANG_XX.wav,1079_IEO_DIS_HI.wav,0.1103201188147068,231.10807645571413,479.7684863547368,1829.8659012018338,3547.7591629366157,0.12313049347522673,0.78342396,0.0043092899512205745,0.25304287820104915,0,Non-Fatigued
1079,CREMA-D,1079_DFA_SAD_XX.wav,1079_IEO_FEA_MD.wav,0.12214437946677208,220.9736956775526,550.8828609478279,1937.043408719011,3807.9792803578953,0.1289236488729841,0.79991525,0.0006306000720675886,0.24328934040439504,0,Non-Fatigued
1079,CREMA-D,1079_IEO_DIS_LO.wav,1079_IEO_SAD_HI.wav,0.08993870699778199,244.75881625956396,384.6669127907734,1696.7252844817801,3509.253328255455,0.10068004749431717,0.79790044,-0.007809971086889137,0.25488249092484133,0,Non-Fatigued
1079,CREMA-D,1079_IEO_HAP_HI.wav,1079_IOM_FEA_XX.wav,0.05186663842760027,239.18572479335216,371.24594949572963,1462.5118762805869,3212.8317522432008,0.07608217196667635,0.79716784,-0.005433977865832703,0.26981156854883553,0,Non-Fatigued
1079,CREMA-D,1079_IEO_SAD_LO.wav,1079_ITH_DIS_XX.wav,0.031226743245497346,218.88357603812946,781.1818557783063,1397.0297133383754,3027.4148019227023,0.07492246600921973,0.7682075,-0.004055307672546823,0.2897492855401138,1,Mild Fatigue
1079,CREMA-D,1079_IOM_HAP_XX.wav,1079_ITS_ANG_XX.wav,0.04562564576044679,216.48584708382072,1052.2811545966156,1482.6061573833688,3032.1090171387377,0.08912953014901398,0.7259986,0.005339954863563043,0.2996789826199842,1,Mild Fatigue
1079,CREMA-D,1079_ITH_FEA_XX.wav,1079_ITS_SAD_XX.wav,0.06300575910136104,221.5597098866237,711.8725881960702,1694.242604566763,3388.3185110650315,0.11049176985543141,0.7199536,0.003760742104077183,0.2943780004275983,1,Mild Fatigue
1079,CREMA-D,1079_ITS_DIS_XX.wav,1079_IWL_NEU_XX.wav,0.06097738537937403,223.0622890042333,515.4772806606168,1615.1514684863255,3122.245065179909,0.10790052799520748,0.7628113,0.004046958846605215,0.2791450321845684,1,Mild Fatigue
1079,CREMA-D,1079_IWL_ANG_XX.wav,1079_IWW_HAP_XX.wav,0.04859396573156118,227.81964996003384,690.5737280532451,1465.743956480056,2841.140514606537,0.09390063282368641,0.759853,-0.01009289017500604,0.2873391668288955,1,Mild Fatigue
1079,CREMA-D,1079_IWL_SAD_XX.wav,1079_MTI_FEA_XX.wav,0.04184374501928687,204.12658813071388,625.102369719021,1452.251696310565,2890.2841899904734,0.09075585224443142,0.7534176,0.00035343558243521955,0.2948928489695044,1,Mild Fatigue
1079,CREMA-D,1079_IWW_NEU_XX.wav,1079_TAI_DIS_XX.wav,0.043818180449306965,206.20481292946252,679.4604296414341,1444.1458510380858,2820.7388477975514,0.09154417685243893,0.7448594,-0.005643955075516311,0.2992926339716115,1,Mild Fatigue
1079,CREMA-D,1079_MTI_HAP_XX.wav,1079_TIE_ANG_XX.wav,0.05283573493361473,226.90711511452747,842.9549615101072,1638.2128204810551,3198.4365156667877,0.10781201673932757,0.74660385,0.008966383262113842,0.28485525603304995,1,Mild Fatigue
1079,CREMA-D,1079_TAI_FEA_XX.wav,1079_TIE_SAD_XX.wav,0.05051288940012455,219.28614488146883,713.17671453292,1721.2886166867822,3485.5845410319625,0.11170917014793158,0.79404753,-0.002374335709450772,0.26681085408170824,0,Non-Fatigued
1079,CREMA-D,1079_TIE_DIS_XX.wav,1079_TSI_NEU_XX.wav,0.05039911810308695,233.2222986015664,720.97511489722,2184.0924863198215,4152.340941523083,0.17382554663491823,0.78580976,0.002649190269946328,0.254671562771396,0,Non-Fatigued
1079,CREMA-D,1079_TSI_ANG_XX.wav,1079_WSI_HAP_XX.wav,0.07320804120972753,253.82870583566825,559.6038312908943,2270.669521879431,4164.934748857892,0.19290326512310543,0.7712393,-0.005401977813762614,0.2504932537357723,0,Non-Fatigued
1081,CREMA-D,1081_DFA_ANG_XX.wav,1081_IEO_DIS_HI.wav,0.047713748086243866,100.36771289446123,199.04875010080497,1500.020636366422,3210.224255944024,0.08672306364437325,0.7928597,0.004851863990113792,0.30623872429148624,1,Mild Fatigue
1081,CREMA-D,1081_DFA_SAD_XX.wav,1081_IEO_FEA_MD.wav,0.03834424829110503,117.41003413107319,160.21731727607082,1510.9505972322827,3218.383357135509,0.08746934105119278,0.7808091,-0.007813265258178251,0.30902372139906237,1,Mild Fatigue
1081,CREMA-D,1081_IEO_DIS_LO.wav,1081_IEO_SAD_HI.wav,0.035732096340507266,113.5989007335312,130.8645634013848,1501.9667658674443,3289.0418040131954,0.08236675523042027,0.768279,-0.0014522848495355015,0.31446870068433985,1,Mild Fatigue
1081,CREMA-D,1081_IEO_HAP_HI.wav,1081_IOM_FEA_XX.wav,0.03764518145471811,98.22677998923994,166.47324909740928,1454.5473293584537,3266.5675538699406,0.07648664545626568,0.78664744,-0.004114487086597182,0.31144827229113614,1,Mild Fatigue
1081,CREMA-D,1081_IEO_SAD_LO.wav,1081_ITH_DIS_XX.wav,0.03200626969337463,90.22241501678775,208.10784435427277,1312.7699026074683,2941.447555798801,0.06400027317494761,0.7834874,-0.0005813191875818118,0.3178187905776237,0,Non-Fatigued
1081,CREMA-D,1081_IOM_HAP_XX.wav,1081_ITS_ANG_XX.wav,0.0333577404730022,112.678711494146,243.51729609683304,1372.0565262427813,2973.114574862702,0.07379482889886364,0.76347715,-0.003302366359574299,0.31966930316387115,1,Mild Fatigue
1081,CREMA-D,1081_ITH_FEA_XX.wav,1081_ITS_SAD_XX.wav,0.035382978105917576,126.86766110502927,195.0848023676512,1496.3523690888183,3342.0434939807587,0.08198733922237815,0.72049385,-0.0006451061538131268,0.3601049286797871,2,High Fatigue / Burnout
1081,CREMA-D,1081_ITS_DIS_XX.wav,1081_IWL_NEU_XX.wav,0.04044330264441669,128.44256120286678,219.58829689017912,1389.9321504946356,3038.7725818541408,0.07399292493416235,0.7382945,0.016387495502122762,0.354477840202584,2,High Fatigue / Burnout
1081,CREMA-D,1081_IWL_ANG_XX.wav,1081_IWW_HAP_XX.wav,0.032993945339694616,88.92074512328631,207.07036435239874,1299.959353666566,2748.4788409460643,0.07157266139702047,0.7843365,-0.005172698028854891,0.326404282907482,1,Mild Fatigue
1081,CREMA-D,1081_IWL_SAD_XX.wav,1081_MTI_FEA_XX.wav,0.02863402059301734,84.67008471441576,117.84933861419786,1335.968910659503,2923.4574491846233,0.07102215049811243,0.7863628,0.00629949457096746,0.3245986314728604,1,Mild Fatigue
1081,CREMA-D,1081_IWW_NEU_XX.wav,1081_TAI_DIS_XX.wav,0.03400007956661284,125.95680035904691,137.72600639416697,1334.1564793682799,2894.2706264210346,0.07012851956395935,0.73327726,-0.008424072657086867,0.3322707241400409,1,Mild Fatigue
1081,CREMA-D,1081_MTI_HAP_XX.wav,1081_TIE_ANG_XX.wav,0.04091947125270963,144.65234306804138,334.0420842577728,1401.3721708429894,3008.6066836593977,0.07609405128413119,0.6883299,0.012763160573228693,0.34036325616500224,1,Mild Fatigue
1081,CREMA-D,1081_TAI_FEA_XX.wav,1081_TIE_SAD_XX.wav,0.03006290253251791,116.3152786581965,409.34486571535643,1410.6817750778428,3144.524550920882,0.07387686124092638,0.69608355,0.004493523036157138,0.3745354912723926,2,High Fatigue / Burnout
1081,CREMA-D,1081_TIE_DIS_XX.wav,1081_TSI_NEU_XX.wav,0.03118341276422143,117.71141283943254,303.3230238940009,1746.6226179158427,3814.8115956000593,0.11321926314948223,0.74126077,0.025350018428947352,0.3471829535467248,2,High Fatigue / Burnout
1081,CREMA-D,1081_TSI_ANG_XX.wav,1081_WSI_HAP_XX.wav,0.037162729213014244,147.59270541124096,150.90228793624536,1791.0878236482458,3822.0531614042193,0.12006863622417177,0.78944445,-0.006583108900823936,0.29137249006002386,0,Non-Fatigued
1082,CREMA-D,1082_DFA_ANG_XX.wav,1082_IEO_DIS_HI.wav,0.05385467484593391,147.9065435980221,259.2153527425154,2353.306980219513,4457.746545156,0.1606634730839055,0.780058,0.013625448893817477,0.27853071463311985,0,Non-Fatigued
1082,CREMA-D,1082_DFA_SAD_XX.wav,1082_IEO_FEA_MD.wav,0.04649253971874714,231.60339180276551,949.6483803566604,2169.1018382347943,4245.396192000071,0.14362393371845716,0.7543916,-0.004861755256915776,0.27263905998256016,1,Mild Fatigue
1082,CREMA-D,1082_IEO_DIS_LO.wav,1082_IEO_SAD_HI.wav,0.028455050243064762,179.41341620170527,1456.8906507084655,1848.3514690776217,3816.374020819887,0.11076463134932168,0.7721675,-0.0038527595876413304,0.2852200188421269,1,Mild Fatigue
1082,CREMA-D,1082_IEO_HAP_HI.wav,1082_IOM_FEA_XX.wav,0.031509299436584114,169.75628859192287,924.7224767770449,1725.402687553144,3488.4210078647034,0.09798301247197763,0.79684,-0.00022674346886894262,0.28123995491978343,0,Non-Fatigued
1082,CREMA-D,1082_IEO_SAD_LO.wav,1082_ITH_DIS_XX.wav,0.03393703205510974,208.52009753517777,497.7482409311791,1799.719213210438,3492.4925763597334,0.10614013410662668,0.79057676,0.0017586382469214892,0.2752302388230586,0,Non-Fatigued
1082,CREMA-D,1082_IOM_HAP_XX.wav,1082_ITS_ANG_XX.wav,0.036747504584491254,211.5763956999809,973.2902598664439,2016.239445092046,3819.2245985160903,0.13217604531266738,0.7905098,0.001978421197153959,0.26591936486731016,0,Non-Fatigued
1082,CREMA-D,1082_ITH_FEA_XX.wav,1082_ITS_SAD_XX.wav,0.037105230055749415,203.2221920951142,1196.0623433101182,2217.5672403229373,4048.9915685496358,0.1666520831046469,0.75749147,-0.008130416003996683,0.2791655715457384,1,Mild Fatigue
1082,CREMA-D,1082_ITS_DIS_XX.wav,1082_IWL_NEU_XX.wav,0.045621707290411,216.0367525333143,986.7675206482411,2030.427038821575,3776.228030465979,0.14408383743214387,0.75835174,0.004326662501599515,0.2770235659759361,1,Mild Fatigue
1082,CREMA-D,1082_IWL_ANG_XX.wav,1082_IWW_HAP_XX.wav,0.049141396023333075,207.349969696707,581.2408215571359,1914.0026003834919,3627.5694908139203,0.12287216475442028,0.7995911,-0.004107804245550679,0.2659517339411827,0,Non-Fatigued
1082,CREMA-D,1082_IWL_SAD_XX.wav,1082_MTI_FEA_XX.wav,0.04213128555566072,199.39568635565988,440.71595717575883,2072.0509556935403,3831.0839769239174,0.13915510081836616,0.777464,-0.0015565839535114053,0.27544656466269857,0,Non-Fatigued
1082,CREMA-D,1082_IWW_NEU_XX.wav,1082_TAI_DIS_XX.wav,0.043223795108497144,222.3233052449008,680.1434340532219,2051.956083038873,3830.31650324957,0.13644930962905752,0.7297721,-0.0010030460568312138,0.28867274436556445,1,Mild Fatigue
1082,CREMA-D,1082_MTI_HAP_XX.wav,1082_TIE_ANG_XX.wav,0.04511333853006363,234.85903962064057,807.0250307950621,2232.723305602983,4140.565795263868,0.16569687231088498,0.7486031,0.00970342609264377,0.2711490306956926,1,Mild Fatigue
1082,CREMA-D,1082_TAI_FEA_XX.wav,1082_TIE_SAD_XX.wav,0.04064659848809242,207.86948349669805,747.6306678043736,2257.232610209231,4223.235715725481,0.16644303977268776,0.7964195,-0.005338991120591836,0.2599660818786489,0,Non-Fatigued
1082,CREMA-D,1082_TIE_DIS_XX.wav,1082_TSI_NEU_XX.wav,0.04428029451519251,131.8575944612947,304.2135461063982,2825.3656065891423,5003.792275948292,0.2516253804987391,0.78803605,0.0005347361592590548,0.2666039965030048,0,Non-Fatigued
1082,CREMA-D,1082_TSI_ANG_XX.wav,1082_WSI_HAP_XX.wav,0.04772908352315426,158.0401357722815,327.1908082928628,3134.085280088123,5385.86099848866,0.3053513421034978,0.74164826,-0.009393648096650156,0.2729525438485237,1,Mild Fatigue
1083,CREMA-D,1083_DFA_ANG_XX.wav,1083_IEO_DIS_HI.wav,0.022333150403574108,91.60532727009175,240.84994105591812,1799.7305781994867,3821.0488451520478,0.10666467189990858,0.723481,0.010020347990004884,0.3639155708445163,2,High Fatigue / Burnout
1083,CREMA-D,1083_DFA_SAD_XX.wav,1083_IEO_FEA_MD.wav,0.025735635356977583,98.62829789115627,248.02704067287436,1752.2203248328478,3844.3985186146724,0.09984649452589298,0.6557864,-0.03175650676447819,0.4259266300125016,2,High Fatigue / Burnout
1083,CREMA-D,1083_IEO_DIS_LO.wav,1083_IEO_SAD_HI.wav,0.027502436400391163,105.48936738588006,196.01115943004095,1681.1933889347779,3747.8717792401176,0.09172247069255196,0.6546914,0.019968917193749255,0.4160028032354548,2,High Fatigue / Burnout
1083,CREMA-D,1083_IEO_HAP_HI.wav,1083_IOM_FEA_XX.wav,0.023615627037361264,101.96158224928107,620.3000438644597,1583.581485862468,3577.5702616142844,0.08070953184266236,0.73360074,-0.020731856980852264,0.3659814324284001,2,High Fatigue / Burnout
1083,CREMA-D,1083_IEO_SAD_LO.wav,1083_ITH_DIS_XX.wav,0.015762961958535014,97.09300077681164,658.7698016251329,1502.8649296447616,3370.3812542964697,0.07200032192716319,0.6761076,-0.0036741053879434976,0.4145396869893811,2,High Fatigue / Burnout
1083,CREMA-D,1083_IOM_HAP_XX.wav,1083_ITS_ANG_XX.wav,0.020366562902927397,110.60470740375236,209.38629797739273,1707.1574643842807,3653.0047235440907,0.10166181231342578,0.67677265,0.005435983311773994,0.403282149292698,2,High Fatigue / Burnout
1083,CREMA-D,1083_ITH_FEA_XX.wav,1083_ITS_SAD_XX.wav,0.018375326693058015,95.32151913841628,178.08309035709414,1911.4593640203698,3939.912249910475,0.1347534937404315,0.68284976,-0.0012343138716819106,0.3965997401743584,2,High Fatigue / Burnout
1083,CREMA-D,1083_ITS_DIS_XX.wav,1083_IWL_NEU_XX.wav,0.016887638671323656,78.71159237092147,171.6941622440118,1688.8146968312926,3504.0903567877926,0.10951892800721544,0.7233897,0.0006896385024234126,0.3640420813277654,1,Mild Fatigue
1083,CREMA-D,1083_IWL_ANG_XX.wav,1083_IWW_HAP_XX.wav,0.0168426311109215,97.32979952593045,199.14225375978918,1482.2299318458909,3203.540997337348,0.08135619744927572,0.7438141,-0.0003180438940603475,0.35026548528951,2,High Fatigue / Burnout
1083,CREMA-D,1083_IWL_SAD_XX.wav,1083_MTI_FEA_XX.wav,0.014764163084328175,91.80017729250876,272.21378144785047,1530.7365786384157,3268.8027473490797,0.08426898606049608,0.69622433,-0.003957638550065765,0.3965945757941998,2,High Fatigue / Burnout
1083,CREMA-D,1083_IWW_NEU_XX.wav,1083_TAI_DIS_XX.wav,0.016504208790138364,89.80362307478877,316.6781316883404,1567.4078031219194,3269.0853555347317,0.08898602034299961,0.5815798,-0.008197214570196681,0.5025314436854587,2,High Fatigue / Burnout
1083,CREMA-D,1083_MTI_HAP_XX.wav,1083_TIE_ANG_XX.wav,0.017139285616576672,94.58640132771215,235.9383572190036,1643.1881876055293,3333.4751638700263,0.10288535588617156,0.5954927,0.012789033381891652,0.4914566616401408,2,High Fatigue / Burnout
1083,CREMA-D,1083_TAI_FEA_XX.wav,1083_TIE_SAD_XX.wav,0.011588075873441994,87.03991755092811,169.50123448355833,1691.5992554480104,3602.1349276706396,0.10079211338350684,0.745095,0.006574462833003069,0.3582165318532048,2,High Fatigue / Burnout
1083,CREMA-D,1083_TIE_DIS_XX.wav,1083_TSI_NEU_XX.wav,0.013495929189957678,103.46859328492351,310.98889844135647,2312.967455342379,4534.394024895812,0.1849198342652892,0.7652143,0.001986595583773092,0.3187829487162173,1,Mild Fatigue
1083,CREMA-D,1083_TSI_ANG_XX.wav,1083_WSI_HAP_XX.wav,0.018902074452489613,109.8295010009341,436.21973476592046,2433.09052730653,4626.33250706117,0.2092473296605853,0.7076259,-0.012583288713841496,0.3628931229158711,2,High Fatigue / Burnout
1084,CREMA-D,1084_DFA_ANG_XX.wav,1084_IEO_DIS_HI.wav,0.033637233823537824,139.24221887293223,409.9601486916023,1708.1601250922618,3499.994891054545,0.09775840455653609,0.7969643,0.006299044182454769,0.29100451931004623,0,Non-Fatigued
1084,CREMA-D,1084_DFA_SAD_XX.wav,1084_IEO_FEA_MD.wav,0.03012544088996947,152.5279724471827,675.8583604177201,1686.6732795893574,3595.030288965974,0.09544057806907856,0.79756796,-0.0026284460217032802,0.2878421287147828,0,Non-Fatigued
1084,CREMA-D,1084_IEO_DIS_LO.wav,1084_IEO_SAD_HI.wav,0.01626739427447319,149.70990741592558,960.7238159074526,1531.5794163800333,3318.9670340389084,0.08069239840468212,0.75365573,-0.014946189669155773,0.33801727028710155,2,High Fatigue / Burnout
1084,CREMA-D,1084_IEO_HAP_HI.wav,1084_IOM_FEA_XX.wav,0.0177069709636271,141.789214519199,1038.3539169122987,1413.475441482913,3009.1681691978456,0.07068511870160968,0.69576836,-0.008536914677401981,0.36418184127753367,2,High Fatigue / Burnout
1084,CREMA-D,1084_IEO_SAD_LO.wav,1084_ITH_DIS_XX.wav,0.01388116586022079,144.94466671911846,659.1142108805672,1349.5514727025836,2889.726039221588,0.0636500585501921,0.73157763,0.010929976821607163,0.3289682562233472,1,Mild Fatigue
1084,CREMA-D,1084_IOM_HAP_XX.wav,1084_ITS_ANG_XX.wav,0.013564812950789928,163.91559761571514,693.3461187807167,1530.8035427140042,3199.9468067015177,0.08165624300407234,0.7127781,-0.008384908157648068,0.33080916781306385,1,Mild Fatigue
1084,CREMA-D,1084_ITH_FEA_XX.wav,1084_ITS_SAD_XX.wav,0.01345052318647504,181.05286793541677,1152.540034291261,1724.561969693753,3516.1898067173497,0.10547439682305022,0.6306181,-0.008992540102409446,0.38279326549970694,2,High Fatigue / Burnout
1084,CREMA-D,1084_ITS_DIS_XX.wav,1084_IWL_NEU_XX.wav,0.020562987588346005,178.4925375919733,893.8800355956184,1587.6434399366203,3228.5112416140073,0.09320258453494727,0.66998345,-0.0012592396738921546,0.3697313644942634,2,High Fatigue / Burnout
1084,CREMA-D,1084_IWL_ANG_XX.wav,1084_IWW_HAP_XX.wav,0.019457737216725945,172.93026989875798,773.9851915078023,1443.9956251122326,3008.358430634108,0.07639980626977694,0.68851566,-0.00877202160253313,0.34015631465709856,1,Mild Fatigue
1084,CREMA-D,1084_IWL_SAD_XX.wav,1084_MTI_FEA_XX.wav,0.014059200091287494,163.5805937205744,953.8529938940679,1487.4265259187928,3050.3472291665557,0.08123726321941546,0.6674987,-0.007865781576899074,0.3773709834851472,2,High Fatigue / Burnout
1084,CREMA-D,1084_IWW_NEU_XX.wav,1084_TAI_DIS_XX.wav,0.015562477055937052,162.6074847868459,622.0995639971998,1472.9332557451798,2983.7590549955285,0.08003629657946865,0.7235528,0.0031671215287690873,0.3541118474578347,2,High Fatigue / Burnout
1084,CREMA-D,1084_MTI_HAP_XX.wav,1084_TIE_ANG_XX.wav,0.01646608323790133,170.4679176959749,319.4814846874384,1533.2543539701949,3132.7417532841737,0.08641354864209047,0.77635753,0.003138980167129196,0.3006242960815413,0,Non-Fatigued
1084,CREMA-D,1084_TAI_FEA_XX.wav,1084_TIE_SAD_XX.wav,0.01505818022415042,160.1089585723194,473.93847269989226,1532.1231736750772,3171.408056165493,0.08429791476208127,0.77984065,-0.0005196262546463753,0.3009368427588998,0,Non-Fatigued
1084,CREMA-D,1084_TIE_DIS_XX.wav,1084_TSI_NEU_XX.wav,0.013148421701043845,158.9316027783872,730.1363946243498,2006.490588551033,4038.070233357914,0.14669358939470326,0.7663578,0.00384252002104386,0.2934847144682591,0,Non-Fatigued
1084,CREMA-D,1084_TSI_ANG_XX.wav,1084_WSI_HAP_XX.wav,0.015008667623624206,170.18334236869597,798.7191693130247,2266.0487663703693,4449.79706122865,0.18367532074521653,0.7787859,-0.0010304391220118238,0.27838956070814536,0,Non-Fatigued
1085,CREMA-D,1085_DFA_ANG_XX.wav,1085_IEO_DIS_HI.wav,0.04809195473790169,140.08350881778856,449.72928119997187,1961.5843096740978,3772.6954942002303,0.1311796137537164,0.7988951,0.0030108154384610114,0.28053592095237045,0,Non-Fatigued
1085,CREMA-D,1085_DFA_SAD_XX.wav,1085_IEO_FEA_MD.wav,0.03816944351419806,137.84544347253993,371.1791880934399,1810.9213570800978,3612.8653556083214,0.11465084482431112,0.7984123,-0.007755988777848765,0.2894866085107898,0,Non-Fatigued
1085,CREMA-D,1085_IEO_DIS_LO.wav,1085_IEO_SAD_HI.wav,0.020908836182206868,112.9131181380883,167.04683117116915,1640.4000211172934,3457.3526389522594,0.0962622087045297,0.7721033,-0.00685684364278188,0.3256329042561433,1,Mild Fatigue
1085,CREMA-D,1085_IEO_HAP_HI.wav,1085_IOM_FEA_XX.wav,0.027122121024876832,124.75703586454316,173.15155617935446,1534.8973470880012,3257.273615147481,0.0837049188510077,0.7317154,-0.007887783994525853,0.3519848662741631,1,Mild Fatigue
1085,CREMA-D,1085_IEO_SAD_LO.wav,1085_ITH_DIS_XX.wav,0.028545392211526632,125.71021959782215,295.50214145014746,1495.1935891217522,3089.0400328005007,0.08060082468607108,0.7441193,0.007161208508361882,0.3336437702558729,1,Mild Fatigue
1085,CREMA-D,1085_IOM_HAP_XX.wav,1085_ITS_ANG_XX.wav,0.02771994159556925,111.24520819575939,303.0849756508504,1644.6721005167315,3300.1676223901536,0.10053249785611162,0.7854655,0.004006507733897923,0.30525717687265785,1,Mild Fatigue
1085,CREMA-D,1085_ITH_FEA_XX.wav,1085_ITS_SAD_XX.wav,0.022624238254502417,94.57906994327814,190.8790506095414,1751.4026019524536,3468.701576653624,0.1174631302140026,0.73667675,-0.006268059075071827,0.36181439608827515,2,High Fatigue / Burnout
1085,CREMA-D,1085_ITS_DIS_XX.wav,1085_IWL_NEU_XX.wav,0.024120874516665936,96.8006885350233,174.66926572975692,1638.7141771755166,3268.41794649514,0.10673868650100564,0.7354448,0.014565390190340604,0.362460964134496,2,High Fatigue / Burnout
1085,CREMA-D,1085_IWL_ANG_XX.wav,1085_IWW_HAP_XX.wav,0.02357479212805629,83.34524876432809,145.51693436835967,1537.9161636431672,3083.634765266238,0.09465242522878528,0.79854304,-0.004889009782444855,0.3118128349874744,0,Non-Fatigued
1085,CREMA-D,1085_IWL_SAD_XX.wav,1085_MTI_FEA_XX.wav,0.015787010546773672,81.00895363069831,115.9423546812673,1547.3222979235193,3092.5414442414276,0.09240311614192043,0.67813796,-0.02906092608700633,0.4319716307714566,2,High Fatigue / Burnout
1085,CREMA-D,1085_IWW_NEU_XX.wav,1085_TAI_DIS_XX.wav,0.023157252930104733,115.80763613299503,170.99662176295777,1607.5770126224054,3178.7311401176676,0.10117198271251697,0.6480091,0.014930480556067865,0.4389596282769778,2,High Fatigue / Burnout
1085,CREMA-D,1085_MTI_HAP_XX.wav,1085_TIE_ANG_XX.wav,0.02694691326469183,132.5367975466143,194.9637194734538,1716.3742845039462,3370.02508454896,0.11441157705935323,0.6959497,0.0015353146160944303,0.3858038048213771,2,High Fatigue / Burnout
1085,CREMA-D,1085_TAI_FEA_XX.wav,1085_TIE_SAD_XX.wav,0.017553179804235697,121.65061190343809,235.82303436241835,1551.8355792875395,3189.176878890846,0.09135156435484512,0.6726012,0.009979695343170815,0.39257827712002585,2,High Fatigue / Burnout
1085,CREMA-D,1085_TIE_DIS_XX.wav,1085_TSI_NEU_XX.wav,0.018482692912220954,87.83535139370592,346.7304166586685,1996.355545268473,3836.4344366566634,0.15801671434115738,0.74384665,0.013912951638589958,0.3243097220446654,1,Mild Fatigue
